Serial Episode, Thumbnail Link, Video Link, Genre
Bigg Boss Tamil 4 15-11-2020 Day 42 Vijay TV 4,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k4CN3rKU6LHQttws1C0&mode=playVideo, Big Boss
Bigg Boss Tamil 4 15-11-2020 Day 42 Vijay TV 3,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=kinD5et5vrwSNUws1vD&mode=playVideo, Big Boss
Bigg Boss Tamil 4 15-11-2020 Day 42 Vijay TV 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=kPdjTDrJ3Ex2fjws1jC&mode=playVideo, Big Boss
Bigg Boss Tamil 4 15-11-2020 Day 42 Vijay TV 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k4J33rQAJyNmwdws1dE&mode=playVideo, Big Boss
Bigg Boss Tamil 4 16-11-2020 Day 43 Vijay TV 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k1WX6BKK1ok1M9wsjTN&mode=playVideo, Big Boss
Bigg Boss Tamil 4 17-11-2020 Day 44 Vijay TV 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k55afOOWUeaY4Nwstas&mode=playVideo, Big Boss
Bigg Boss Tamil 4 18-11-2020 Day 45 Vijay TV 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k3h497fzbKc72RwsB4k&mode=playVideo, Big Boss
Bigg Boss Tamil 4 19-11-2020 Day 46 Vijay TV 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k2j1WeTrcOgj5nwsKnL&mode=playVideo, Big Boss
Bigg Boss Tamil 4 20-11-2020 Day 47 Vijay TV 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5TrDfYGrU2jwFwsSqY&mode=playVideo, Big Boss
Bigg Boss Tamil 4 21-11-2020 Day 48 Vijay TV Saturday Episode 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k2X8dMxtpTkJXgwsZhW&mode=playVideo, Big Boss
Bigg Boss Tamil 4 21-11-2020 Day 48 Vijay TV Saturday Episode 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=kbuStPcbgNSTaTwsZhU&mode=playVideo, Big Boss
Bigg Boss Tamil 4 22-11-2020 Day 49 Vijay TV Weekend Episode 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k7dB6fBsYVRSsuwt4a3&mode=playVideo, Big Boss
Bigg Boss Tamil 4 22-11-2020 Day 49 Vijay TV Weekend Episode 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k1x0NTGUengQBnwt4a2&mode=playVideo, Big Boss
Bigg Boss Tamil 4 23-11-2020 Day 50 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=kNgB8PDFJNOEwZwtdNH&mode=playVideo, Big Boss
Bigg Boss Tamil 4 24-11-2020 Day 51 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5ZA4QASSjdAMrwto8u&mode=playVideo, Big Boss
Bigg Boss Tamil 4 25-11-2020 Day 52 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5RHPlu2t4g2PfwtwB7&mode=playVideo, Big Boss
Bigg Boss 4 Tamil Unseen Episode - Day 52 - Vijay TV 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5r89zNeFueYsWwtzbT&mode=playVideo, Big Boss
Bigg Boss Tamil 4 26-11-2020 Day 53 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k4ZfyIfdOXXLTgwtF8f&mode=playVideo, Big Boss
Bigg Boss Tamil 4 27-11-2020 Day 54 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k2JjOmVdTBpaIvwtOlh&mode=playVideo, Big Boss
Bigg Boss Tamil 4 28-11-2020 Day 55 Vijay TV Live 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k2GVc7cPUVdc2RwtWuo&mode=playVideo, Big Boss
Bigg Boss Tamil 4 28-11-2020 Day 55 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k50yAV6crnQTExwtWun&mode=playVideo, Big Boss
Bigg Boss Tamil 4 30-11-2020 Day 57 Vijay TV Reality Show 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k4Eyrq4DRHFLBtwua4f&mode=playVideo, Big Boss
Bigg Boss Tamil 4 02-12-2020 Day 59 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k6J910S4O5Iqeqwuw9H&mode=playVideo, Big Boss
Bigg Boss Tamil 4 04-12-2020 Day 61 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k1Jtbik6vjp6GywuRsx&mode=playVideo, Big Boss
Bigg Boss Tamil 4 05-12-2020 Day 62 Vijay TV Live 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k3e04CnQkFdnqUwuY8a&mode=playVideo, Big Boss
Bigg Boss Tamil 4 05-12-2020 Day 62 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=kW4A8saUPBq1I3wuY88&mode=playVideo, Big Boss
Bigg Boss Tamil 4 06-12-2020 Day 63 Vijay TV Live 5,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5PMP4q5z0BY18wv2nU&mode=playVideo, Big Boss
Bigg Boss Tamil 4 06-12-2020 Day 63 Vijay TV Live 4,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k1CIhCfsDl1hPbwv2kB&mode=playVideo, Big Boss
Bigg Boss Tamil 4 06-12-2020 Day 63 Vijay TV Live 3,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k6XvvZ49g4jDppwv2h9&mode=playVideo, Big Boss
Bigg Boss Tamil 4 06-12-2020 Day 63 Vijay TV Live 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k28EbYzYOzDxfkwv28x&mode=playVideo, Big Boss
Bigg Boss Tamil 4 06-12-2020 Day 63 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k69CoqGtXEYngJwv25P&mode=playVideo, Big Boss
Bigg Boss Tamil 4 08-12-2020 Day 65 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k6hnmx5Z2U24bUwvjX4&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 09-12-2020 Day 66 Vijay TV Live 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5Y3EFn3WTm3JYwvvRZ&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 09-12-2020 Day 66 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5Y3EFn3WTm3JYwvvRZ&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 12-12-2020 Day 69 Vijay TV Live 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k2Nkypmhb2WQK0wvSbh&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 12-12-2020 Day 69 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5YBj7aeorHsL0wvSbg&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 13-12-2020 Day 70 Vijay TV Live 5,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k21MiJFg2ugcaHwvYka&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 13-12-2020 Day 70 Vijay TV Live 4,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k7z61IxR3ysP4AwvYgm&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 13-12-2020 Day 70 Vijay TV Live 3,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k3x5IuA5n8Oc6NwvY6m&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 13-12-2020 Day 70 Vijay TV Live 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k7g9DxVbiZn71SwvY0T&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 13-12-2020 Day 70 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=kJod8v6KfS8vMswvXSe&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 14-12-2020 Day 71 Vijay TV Monday 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k3ie7LC3bQ67grwwbaM&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 15-12-2020 Day 72 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k2M5VXqQfZAk8twwiXS&mode=playVideo, Vijay Show
Bigg Boss 4 Tamil 16-12-2020 Day 73 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k6tEOIo1u2ChsmwwwyC&mode=playVideo, Vijay Show
Bigg Boss 4 Tamil 17-12-2020 - Day 74 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5Gm195rTQTkHlwwEtR&mode=playVideo, Vijay Show
Bigg Boss 4 Tamil 18-12-2020 - Day 75 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k6d79AVSi2z1pywwPEt&mode=playVideo, Vijay Show
Bigg Boss 4 Tamil 19-12-2020 Day 76 Vijay TV Live 5,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k1FFe4CEkVbzJpwwUtK&mode=playVideo, Vijay Show
Bigg Boss 4 Tamil 19-12-2020 Day 76 Vijay TV Live 4,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k17jLb5gzWxfMbwwUmp&mode=playVideo, Vijay Show
Bigg Boss 4 Tamil 19-12-2020 Day 76 Vijay TV Live 3,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k32lRuSVdSL8TTwwUbF&mode=playVideo, Vijay Show
Bigg Boss 4 Tamil 19-12-2020 Day 76 Vijay TV Live 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k3NFgyEf6iBic5wwU3z&mode=playVideo, Vijay Show
Bigg Boss 4 Tamil 19-12-2020 Day 76 Vijay TV Live 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k7ke3nJIqYtLgCwwTTS&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 20-12-2020 Day 77 Vijay TV 5,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k4r8XNPXvdkbt6wx0Ef&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 20-12-2020 Day 77 Vijay TV 4,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k70GDSN0Qe5UQpwx0A5&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 20-12-2020 Day 77 Vijay TV 3,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5WSukXVyDzrQswx0uU&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 20-12-2020 Day 77 Vijay TV 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5adXSt7HYAhvLwx0mP&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 20-12-2020 Day 77 Vijay TV 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k2YYSJtZJ2Cyf5wx0gm&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 21-12-2020 Day 78 Vijay TV 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k7khwqJqG6YfqUwxaJ2&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 26-12-2020 - Vijay TV Day 83 5,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k3mmy64NeFWF3UwxSu8&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 26-12-2020 - Vijay TV Day 83 4,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k30j5xGFi0Ekg1wxSmb&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 26-12-2020 - Vijay TV Day 83 3,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k6oR8jTgBk7TbKwxSdL&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 26-12-2020 - Vijay TV Day 83 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k75wGgpSqaa9h4wxS6c&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 26-12-2020 - Vijay TV Day 83 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5d2PaTFpNloTQwxRXN&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 27-12-2020 - Vijay TV Day 84 5,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=kvgVG1N551WThHwxYxL&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 27-12-2020 - Vijay TV Day 84 4,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k1RUstYRPxLshWwxYuk&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 27-12-2020 - Vijay TV Day 84 3,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k6xQrkqHZZ2xpHwxYoM&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 27-12-2020 - Vijay TV Day 84 2,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k6eW3eU3PKx6r2wxYjL&mode=playVideo, Vijay Show
Bigg Boss Tamil 4 27-12-2020 - Vijay TV Day 84 1,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k4zdYnpB4CPqb4wxYcG&mode=playVideo, Vijay Show
